,published_date,title,publisher,kode_emitten
231,2022-10-13,Komite Privasi BUMN Disebut Telah Setujui PMN ke Bank Tabungan Negara (BBTN),Kontan,BBTN
232,2022-10-13,BTN Gandeng Kementerian ATR/BPN Siapkan Solusi Penyelesaian Sertifikat Rumah,Kontan,BBTN
233,2022-10-13,Ingin Punya Rumah Tapi Nggak Punya DP? BTN Kasih Solusinya,CNBC Indonesia,BBTN
234,2022-10-14,"Gerah Ulah Mafia Tanah, Kementerian ATR/BPN & BTN Lakukan Ini",CNBC Indonesia,BBTN
235,2022-10-16,"Intip Promo Suku Bunga KPR BNI, Bank Panin, Bank Mandiri, dan BTN",Bisnis,BBTN
236,2022-10-17,"Dilantik Jadi Pj Gubernur DKI, Heru Budi Hartono Mundur dari Komisaris BTN",Kontan,BBTN
237,2022-10-17,Heru Budi Hartono Mundur dari Komisaris BTN (BBTN) Usai Dilantik Jadi PJ Gubernur DKI,Bisnis,BBTN
238,2022-10-24,"Bank BTN (BBTN) Dorong 17 Juta Pedagang Pasar Punya Rumah, Ini Caranya",Bisnis,BBTN
239,2022-10-28,"Duel Gaji Direksi Bank BUMN: Mandiri vs BTN, Mana Lebih Besar?",Bisnis,BBTN
240,2022-10-30,BTN Terus Hadirkan Inovasi Produk Pembiayaan KPR,Kontan,BBTN
241,2022-11-02,Bank BTN Targetkan Transaksi Digital Tumbuh 80% hingga Akhir Tahun 2022,Kontan,BBTN
242,2022-11-02,"Kredit Konstruksi Perumahan Bank Tabungan Negara (BBTN) Meningkat 50,82%",Kontan,BBTN
243,2022-11-08,BTN Perkirakan 200.000 Mitra Gojek Berpotensi Disalurkan KPR,Kontan,BBTN
244,2022-11-08,"Garap Segmen Informal, BTN Siap Salurkan KPR ke Mitra Driver Gojek",Kontan,BBTN
245,2022-11-18,"Gandeng 34 Developer, Bank Tabungan Negara (BBTN) Tawarkan Bunga KPR 2,47%",Kontan,BBTN
246,2022-11-22,"Permintaan KPR Meningkat, Bahana Sekuritas Pantau Rights Issue BBTN",Bisnis,BBTN
247,2022-11-23,"Waduh, Kata Bos BTN Sekarang KPR Sering Ditolak Gara-Gara Ini",CNBC Indonesia,BBTN
248,2022-11-23,"Gaji 5 Juta Bisa Punya Rumah, Nih Tips Dari BTN",CNBC Indonesia,BBTN
249,2022-11-25,"BTN Usul Tenor KPR Subsidi Disesuaikan Jadi 10 Tahun, Ini Alasannya",Kontan,BBTN
250,2022-11-27,Strategi Bank Tabungan Negara (BBTN) Hadapi Tantangan Perbankan Tahun 2023,Kontan,BBTN
251,2022-11-27,"Pengajuan KPR Ditolak Karena Pinjol, Bos BTN (BBTN) ungkap Solusinya",Bisnis,BBTN
252,2022-11-27,Simak Target Kredit dan Laba BTN Setelah Rights Issue,Kontan,BBTN
253,2022-11-28,"BTN, BRI, dan BNI Kejar Peningkatan RoE, Ini Strateginya",Kontan,BBTN
254,2022-12-01,"Menekan Biaya Dana, Bank BTN Tingkatkan Margin dan Kinerja",Kontan,BBTN
255,2022-12-02,"BTN Luncurkan Skema SSO, Cara Baru Bagi MBR untuk Bisa Punya Rumah",Kontan,BBTN
256,2022-12-08,Menanti Penetapan Harga Rights Issue Bank BTN (BBTN),Kontan,BBTN
257,2022-12-10,Intip Strategi Bank BTN Perluas Ekosistem Digital di Sektor Properti 2023,Bisnis,BBTN
258,2022-12-11,"HUT KPR 46, BTN Perluas Digital Mortgage Ecosystem",Kontan,BBTN
259,2022-12-15,"Pengumuman! Harga Rights Issue BTN Rp 1.200, Diskon Nih",CNBC Indonesia,BBTN
260,2022-12-16,"BTN (BBTN) Gelar Rights Issue, Intip Prediksi Bisnis 2023",Bisnis,BBTN
261,2022-12-17,Tertarik Ikut Rights Issue BTN? Catat Tanggal Cum-Right Ini,CNBC Indonesia,BBTN
262,2022-12-17,Rights Issue BTN (BBTN) dan Strategi Bisnis Beyond KPR,Bisnis,BBTN
263,2022-12-19,"Beli Lelang Rumah Murah di BTN Bisa KPR, Harga Mulai Rp100 Juta di Bekasi",Bisnis,BBTN
264,2022-12-21,"Simak Rekam Jejak Aksi Korporasi Bank BTN, Mulai dari IPO Hingga Rights Issue",Kontan,BBTN
265,2022-12-21,Peserta BP Jamsostek Bisa Ajukan KPR BTN Lewat Aplikasi JMO,Kontan,BBTN
266,2022-12-23,"Rights Issue di Rp 1.200, Segini Harga Teoritis BBTN",CNBC Indonesia,BBTN
267,2022-12-23,"Bunga KPR BTN Akan Naik Mulai Awal 2023, Manfaatkan Kesempatan Akhir Tahun Ini",Kontan,BBTN
268,2022-12-23,"Harga Pelaksnaan Rights Issue BBTN Rp 1.200, Simak Harga Teoritisnya",Kontan,BBTN
269,2022-12-23,BEI Umumkan Harga Teoritis Saham BBTN Usai Rights Issue Rp1.355,Bisnis,BBTN
270,2022-12-26,"Intip Kesiapan Uang Tunai di BTN, BNI, Mandiri, BRI, dan BCA Jelang Tahun Baru",Bisnis,BBTN
271,2022-12-28,"BTN Meluncurkan Super Apps Baru di Awal 2023, Gabungkan Seluruh Layanan Digital BTN",Kontan,BBTN
272,2022-12-28,Mau Tebus Rights Issue BBTN? Gini Caranya,CNBC Indonesia,BBTN
273,2022-12-30,Simak Tips Berburu Cuan dari Rights Issue BTN,Kontan,BBTN
274,2023-01-04,Aset BTN Diperkirakan Tembus Rp 400 Triliun Tahun 2022,Kontan,BBTN
275,2023-01-04,Bos BTN (BBTN) Proyeksikan Aset Perusahaan Tembus Rp400 T,Bisnis,BBTN
276,2023-01-06,"Rights Issue Bank BTN (BBTN) Oversubscribed 1,6 Kali",Kontan,BBTN
277,2023-01-06,"Tuntas! Rights Issue BTN Oversubscribed 1,6 Kali",CNBC Indonesia,BBTN
278,2023-01-06,Erick Thohir Beberkan Rencana BTN Setelah Rights Issue Rp 4 T,CNBC Indonesia,BBTN
279,2023-01-09,"BTN Tingkatkan Anggaran Capex TI Tahun 2023, Ini Tujuannya",Kontan,BBTN
280,2023-01-09,"Raup Rights Issue Rp 4,13 Triliun, Bank BTN Punya Peluang Tingkatkan Ekspansi",Kontan,BBTN
281,2023-01-11,"Petingginya Pimpin Jakarta, Ini Jajaran Manajemen Baru BTN",CNBC Indonesia,BBTN
282,2023-01-11,RUPS BTN Angkat M Yusuf Permana Gantikan Heru Budi Hartono Sebagai Komisaris,Kontan,BBTN
283,2023-01-11,"Sosok Yusuf Permana, Pengganti Heru Budi Sebagai Komisaris BTN (BBTN)",Bisnis,BBTN
284,2023-01-12,"Pegawai IT Bank BTN Sudah Sekitar 400 Orang, Masih Akan Ditambah",Kontan,BBTN
285,2023-01-17,"BTN Mau Kurangi NPL, BEI Diam-diam 'Mengawasi'",CNBC Indonesia,BBTN
286,2023-01-23,BTN Konsisten Bermain di KPR Subsidi,Bisnis,BBTN
287,2023-01-24,BTN Proyeksikan Bisnis Wealth Management Naik 20% pada Tahun 2023,Kontan,BBTN
288,2023-01-25,"BBRI BMRI BBCA & BBTN Diprediksi Cetak Laba Besar, Saham Apa Yang Prospek Investasi?",Kontan,BBTN
289,2023-01-25,"Saham BBTN Menguat Sepekan Terakhir, Simak Prospeknya Menurut Analis",Kontan,BBTN
290,2023-02-07,"BTN Pilih Super App Saat Banjir Bank Digital, Bagaimana Prospeknya?",Bisnis,BBTN
291,2023-02-12,21 Developer Mitra BTN Catat KPR Tembus Rp100 Miliar,Bisnis,BBTN
292,2023-02-12,"Luncurkan SuperApp BTN Mobile, Bank BTN Targetkan Bisa Akuisisi 26% Nasabah Baru",Kontan,BBTN
293,2023-02-16,"Laba Bank Tabungan Negara (BBTN) Melesat 28,15% Sepanjang Tahun 2022",Kontan,BBTN
294,2023-02-16,"KPR Bank BTN Tumbuh 9,23 Persen hingga Tembus Rp233 Triliun",Bisnis,BBTN
295,2023-02-21,"BTN, Bank BUMN Yang Punya Bunga Deposito Tertinggi 3,40%",Kontan,BBTN
296,2023-02-22,"BTN Syariah Mau Pisah Sama Induk & Gabung BSI, Kapan?",CNBC Indonesia,BBTN
297,2023-02-23,"Utang Waskita di BBNI, BMRI, BBRI, BRIS, dan BBTN Capai Rp29,3 T",Bisnis,BBTN
298,2023-02-26,BTN (BBTN) Bidik Laba Tembus Rp5 Triliun pada 2025,Bisnis,BBTN
299,2023-03-06,"Pada 2023, BTN Targetkan Transaksi Cash Management Bisa Mencapai Rp 114 Triliun",Kontan,BBTN
300,2023-03-13,"Prospek Dividen Bank BBRI, BBCA, BMRI, BBNI dan BBTN di Tengah Pertumbuhan Laba 2022",Kontan,BBTN
301,2023-03-16,Nixon Napitupulu Jadi Dirut BTN (BBTN) Gantikan Haru Koesmahargyo,Bisnis,BBTN
302,2023-03-16,Breaking! BTN Tunjuk Nixon LP Napitupulu Jadi Dirut Baru,CNBC Indonesia,BBTN
303,2023-03-16,"BTN (BBTN) Gelar RUPST Hari Ini, Intip Bocoran Dividennya!",Bisnis,BBTN
304,2023-03-16,"Diaspora Bank Mandiri (BMRI) ke Puncak Himbara: dari Nixon BTN, Royke BNI, Hingga Sunarso BRI",Bisnis,BBTN
305,2023-03-16,"Profil Nixon Napitupulu, Eks Bankir Mandiri jadi Dirut BTN (BBTN)",Bisnis,BBTN
306,2023-03-16,"BTN Tunjuk Nixon LP Napitupulu Jadi Dirut BTN yang Baru, Gantikan Haru Koesmahargyo",Kontan,BBTN
307,2023-03-17,RUPS BTN Restui Pembagian Dividen Rp 609 Miliar dan Ganti Nakhoda,Kontan,BBTN
308,2023-03-17,"Sah! BTN Bagikan Dividen Rp43,394 per Saham",CNBC Indonesia,BBTN
309,2023-03-17,"BTN Targetkan Laba Bersih Tumbuh 10% Jadi Rp 3,3 Triliun di 2023, Ini Strateginya",Kontan,BBTN
310,2023-03-17,Inilah Bos Baru di BTN (BBTN) Ditetapkan oleh Menteri Erick,Bisnis,BBTN
311,2023-03-17,Rekam Jejak Nixon Napitupulu Sang Bos Baru BTN,CNBC Indonesia,BBTN
312,2023-03-19,"Jadwal Dividen BTN (BBTN) 2023, Total Siap Masuk Rekening Rp609 Miliar Sebelum Lebaran",Bisnis,BBTN
313,2023-03-20,"Viral Nasabah Ngamuk Dananya Hilang, BTN Akhirnya Buka Suara",CNBC Indonesia,BBTN
314,2023-03-20,Intip Jadwal Pembayaran Dividen BBTN,Kontan,BBTN
315,2023-03-21,Terungkap! Ini Dia Nasabah BTN Yang Ngamuk Duitnya Raib,CNBC Indonesia,BBTN
316,2023-03-26,BTN Targetkan 3 Juta Transaksi dari Agen Pada Tahun 2023,Kontan,BBTN
317,2023-03-27,"Siap-Siap! Persetujuan KPR di BTN Pakai Mesin, Bukan Kepala Cabang",Bisnis,BBTN
318,2023-03-27,Catat! BCA (BBCA) dan BTN (BBTN) Gelar Cum Dividen Besok (28/3),Bisnis,BBTN
319,2023-03-28,"DPR Minta BTN Bikin Program KPR Buat Para Janda, Minat?",CNBC Indonesia,BBTN
320,2023-03-28,"Nasabah BTN Ngamuk Di TikTok, DPR: Jangan Pakai ITE",CNBC Indonesia,BBTN
321,2023-03-29,Bank BTN Dicecar DPR Perkara Nasabah Ngamuk di Tiktok,CNBC Indonesia,BBTN
322,2023-03-29,"DPR Cecar Rumor Akuisisi BTN, Bos BNI Bilang Gini",CNBC Indonesia,BBTN
323,2023-03-30,"Uang Nasabah Hilang Miliaran, Bos BTN Endus Kejanggalan",Bisnis,BBTN
324,2023-04-03,"BTN Tawarkan Bunga KPR 3,99% Lewat Program Ramadhan Berfaedah",Kontan,BBTN
325,2023-04-05,Menanti Kolaborasi BSI dan BTN Syariah,CNBC Indonesia,BBTN
326,2023-04-17,Eks Bankir Mandiri (BMRI) Jadi Corporate Secretary BTN (BBTN),Bisnis,BBTN
327,2023-04-18,"Restrukturisasi Kredit Berakhir, Bos BTN (BBTN) Sampaikan Dampaknya",Bisnis,BBTN
328,2023-04-19,"Gandeng Gred Group, BTN Berikan Kredit 106 Rumah di Bekasi",Bisnis,BBTN
329,2023-04-21,"Jam Buka Libur Lebaran Bank BCA, BNI, BRI, Mandiri, BTN, BSI",CNBC Indonesia,BBTN
330,2023-04-26,"Laba BTN Naik Tipis di Q1 2023, Tembus Rp 801 M",CNBC Indonesia,BBTN
331,2023-05-04,Erick Thohir Beri Sinyal Kuat Merger BSI dan BTN Syariah,CNBC Indonesia,BBTN
332,2023-05-04,"Tingkatkan Layanan, Bank BTN Menambah Contact Center Baru",Kontan,BBTN
333,2023-05-07,Bank BTN Bidik Pertumbuhan KPR Subsidi Hingga 11% Tahun Ini,Kontan,BBTN
334,2023-05-07,Bank BTN Sebut 30% Aplikasi Pengajuan KPR Subsidi Ditolak,Kontan,BBTN
335,2023-05-10,BTN Akan Tambah 6.500 Merchant QRIS Baru Tahun Ini,Kontan,BBTN
336,2023-05-11,"Gandeng BTN, Zurich Luncurkan Produk Asuransi dengan Premi Terjangkau",Kontan,BBTN
337,2023-05-12,Kolaborasi Zurich dan BTN Tawarkan Asuransi Kesehatan Mulai Rp20.000 per Bulan,Bisnis,BBTN
338,2023-05-23,BTN Catat Fee Based Income yang dari Agen BTN Meningkat 118%,Kontan,BBTN
339,2023-05-25,"Nasabah KPR BTN Tak Bisa Klaim Asuransi Jiwasraya, AAJI Buka Suara",Bisnis,BBTN
340,2023-05-31,Bank BTN Berkomitmen Selesaikan Sertifikat Bermasalah,Kontan,BBTN
341,2023-06-05,Terungkap! Ini Modus Penipuan Bunga 10% dari Oknum BTN,CNBC Indonesia,BBTN
342,2023-06-06,BTN Tengah Selidiki Kerugian Pasca 2 Karyawannya Ditetapkan Tersangka,Kontan,BBTN
343,2023-06-08,"Lelang Rumah Bekas BTN di Depok, Harga Mulai Rp250 Jutaan",Bisnis,BBTN
344,2023-06-11,Nixon LP Napitupulu Dapat Restu OJK Pimpin BTN,CNBC Indonesia,BBTN
345,2023-06-12,OJK Restui Nixon LP Napitupulu Menjadi Direktur Utama BTN,Kontan,BBTN
346,2023-06-12,Bank BTN Raih Peringkat idAAA dari Pefindo,Kontan,BBTN
347,2023-06-12,Sah! Nixon Napitupulu Dapat Restu OJK jadi Dirut BTN (BBTN),Bisnis,BBTN
348,2023-06-13,"BTN (BBTN) Kembangkan 4 Fitur Baru Transaksi Valas, Pertarungan Layanan Digital Sengit!",Bisnis,BBTN
349,2023-06-14,BTN (BBTN) Dapat Peringkat idAAA dari Pefindo untuk Pertama Kali,Bisnis,BBTN
350,2023-06-18,BTN Hadirkan Sales Center KPR Demi Perbesar Pangsa Pasar KPR Non Subsidi,Kontan,BBTN
351,2023-06-21,"Ada Upaya Pembobolan ATM di Pontianak, BTN: Tak Ada Uang Hilang",Bisnis,BBTN
352,2023-06-23,"Terbaru, Segini Bunga KPR Subsidi BTN Juni 2023",CNBC Indonesia,BBTN
353,2023-06-23,"BTN Tutup 175 Kantor sejak Masa Pandemi, Imbas Digitalisasi",Bisnis,BBTN
354,2023-06-28,"Genjot KPR Non Subsidi, Sales Center KPR BTN Gelar Akad Kredit Kredit Perdana",Kontan,BBTN
355,2023-06-29,"Penyaluran KUR Baru 19,44 Persen dari Target, Intip Realisasi di BTN hingga BNI",Bisnis,BBTN
356,2023-07-03,Bank BTN Raih Penghargaan FinanceAsia 23rd Best Companies in Asia Award,Kontan,BBTN
357,2023-07-04,"BTN Umumkan Besaran Suku Bunga Dasar Kredit Terbaru, Cek di Sini",Bisnis,BBTN
358,2023-07-04,Bank BTN Optimistis Raih Titel The Best Mortgage Bank di 2025,Bisnis,BBTN
359,2023-07-06,"Harga Rumah Subsidi Naik, BBTN Makin Cuan!",CNBC Indonesia,BBTN
360,2023-07-14,"Nasabah, Ada Perubahan Minimal Penempatan Deposito BTN mulai 10 Juli 2023",Bisnis,BBTN
361,2023-07-21,"BTN (BBTN) Raup Laba Bersih Rp1,47 Triliun Pada Paruh Pertama 2023",Bisnis,BBTN
362,2023-07-21,"BTN Syariah Raup Laba Bersih Rp281,21 Miliar per Semester I/2023",Bisnis,BBTN
363,2023-07-21,"Semester I- 2023, BTN Salurkan Kredit Rp 307,66 T",CNBC Indonesia,BBTN
364,2023-07-22,Bank BTN (BBTN) Catat Pertumbuhan Penyaluran Kredit dan Laba Bersih Semester I/2023,Kontan,BBTN
365,2023-07-24,"Fundamental Baik, Jajaran Manajemen BTN Beli Saham",CNBC Indonesia,BBTN
366,2023-07-24,Direksi dan Komisaris BTN Kompak Borong Saham BBTN,Kontan,BBTN
367,2023-07-24,"Direksi dan Komisaris Kompak Borong Saham Bank BTN (BBTN), Ada Apa?",Bisnis,BBTN
368,2023-07-25,Ini Kata Bos BTN Soal Perubahan Kebijakan BI Atas MDR QRIS,Kontan,BBTN
369,2023-07-25,BTN Gandeng Muhammadiyah Salurkan KPR Subsidi,Kontan,BBTN
370,2023-07-28,"BTN Syariah Ditargetkan Spin Off Akhir 2023, Ini Alasannya",Kontan,BBTN
371,2023-07-31,BTN Sukses Melakukan Inovasi Sebagai Bank Tabungan,Kontan,BBTN
372,2023-08-02,BTN Siap Jual Aset Kredit Bermasalah di Semester II 2023,Kontan,BBTN
373,2023-08-03,"Bersih-Bersih NPL, BTN Akan Jual Aset Kredit Bermasalah di Semester II 2023",Kontan,BBTN
374,2023-08-03,"Laba BTN Syariah Naik 47,3%, Siap Spin Off?",CNBC Indonesia,BBTN
375,2023-08-08,"BTN Mau Akuisisi Bank Syariah Tahun Ini, Simak Bocorannya",CNBC Indonesia,BBTN
376,2023-08-08,"BTN akan Melepas Aset Kredit Bermasalah (NPL), OJK: Kalau Menguntungkan, Silakan Saja",Kontan,BBTN
377,2023-08-09,Respons OJK soal Rencana Spin Off BTN (BBTN) untuk Caplok UUS,Bisnis,BBTN
378,2023-08-09,Siasat Bank Oke (DNAR) hingga Bank BTN (BBTN) dalam Tekan NPL,Bisnis,BBTN
379,2023-08-09,"BTN Targetkan Spin off UUS Selesai Akhir Tahun, Begini Skemanya",Kontan,BBTN
380,2023-08-09,"BTN Izin Jual Aset Bermasalah, Bos OJK Bilang Gini",CNBC Indonesia,BBTN
381,2023-08-09,"Rilis Program Baru, BTN Mobile Makin Diminati Masyarakat",Kontan,BBTN
382,2023-08-09,"Hingga Akhir 2023, BTN Targetkan NPL Bisa Ditekan di Level 3,4%",Kontan,BBTN
383,2023-08-11,"Gandeng UGM, Bank BTN Dorong Mahasiswa Jadi Pengusaha",Kontan,BBTN
384,2023-08-11,"Transaksi Agen Laku Pandai Bank Mandiri, BNI, dan BTN Meningkat Pesat",Kontan,BBTN
385,2023-08-11,"Daftar Bank Umum Syariah di RI, Ada yang Mau Dicaplok BTN?",CNBC Indonesia,BBTN
386,2023-08-11,"BTN Mau Akuisisi Bank Syariah, Ini Update Terbarunya",CNBC Indonesia,BBTN
387,2023-08-14,"BTN Caplok Bank Syariah, BSI Pengendali? Tiko Buka Suara",CNBC Indonesia,BBTN
388,2023-08-15,"Obituari Ahdi Jumhari Luddin, Komisaris Bank BTN (BBTN) yang Berpulang",Bisnis,BBTN
389,2023-08-15,"Bakal Spin Off dari Bank BTN, BSI Disiapkan Jadi Pemegang Saham BTN Syariah",Kontan,BBTN
390,2023-08-17,"Tertinggi dari 40 Bank Lain, Bank BTN (BBTN) Salurkan 2.165 unit Rumah Per Agustus",Kontan,BBTN
391,2023-08-24,Sejumlah Bank Ini Masuk Radar Bank Tabungan Negara (BBTN) Sebagai Target Akuisisi,Kontan,BBTN
392,2023-08-24,"Kinerja Bank Tabungan Negara Diprediksi Lebih Moncer, Ini Rekomendasi Saham BBTN",Kontan,BBTN
393,2023-08-24,"Bocoran Terbaru Spin Off BTN Syariah, BBTN Punya Opsi Baru",CNBC Indonesia,BBTN
394,2023-08-25,Ini Deretan Bank Syariah yang Masuk Radar Akuisisi BTN,CNBC Indonesia,BBTN
395,2023-08-27,Bank BTN Luncurkan KPR BTN Prioritas Dengan Nilai Lebih Dari Rp 750 Juta,Kontan,BBTN
396,2023-09-06,IFG Life dan BTN Teken Kerja Sama Bancassurance KPR,CNBC Indonesia,BBTN
397,2023-09-06,BTN Ungkap IFG Life Akan Bayar Klaim Polis Rp500 M Jiwasraya,CNBC Indonesia,BBTN
398,2023-09-06,Bos BTN Sebut Ada Utang Klaim Rp 500 Miliar Terkait Asuransi Jiwa Kredit di Jiwasraya,Kontan,BBTN
399,2023-09-06,BTN Bicara soal KPR Ditolak karena Riwayat Kredit SLIK Merah,Bisnis,BBTN
400,2023-09-06,"BTN (BBTN) Pasarkan Produk Bancassurance IFG Life, Jalankan Skema Virtual JV",Bisnis,BBTN
401,2023-09-07,"NPL BTN Mencapai Rp 11,25 Triliun, Terbesar dari Kredit Konstruksi",Kontan,BBTN
402,2023-09-11,Mereka Bank Umum Syariah yang Masuk Radar Akuisisi BTN,Bisnis,BBTN
403,2023-09-12,"BTN Salurkan KUR Rp824 Miliar per Juli 2023, Lompat 148 Persen",Bisnis,BBTN
404,2023-09-13,"BTN Cari Bank Syariah, Ini Kata BCA",CNBC Indonesia,BBTN
